Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
201912,29,095,2,4,Jackson County                ,1510,1510,363881566,94,188,15009603,17,65,10252501,52,2015,204180473,1473,1473,353908800,94,188,15009603,17,65,10252501,52,2015,204180473
201912,29,099,2,4,Jefferson County              ,702,702,169507934,3,6,750000,1,4,804000,0,0,0,674,674,166515498,3,6,750000,1,4,804000,0,0,0
201912,29,105,2,4,Laclede County                ,17,17,2922100,4,8,956000,0,0,0,0,0,0,17,17,2922100,4,8,956000,0,0,0,0,0,0
201912,29,107,2,4,Lafayette County              ,63,63,13082959,0,0,0,1,4,160000,0,0,0,62,62,12957959,0,0,0,1,4,160000,0,0,0
201912,29,113,2,4,Lincoln County                ,141,141,19248984,1,2,234292,0,0,0,7,50,5160000,141,141,19248984,1,2,234292,0,0,0,7,50,5160000
201912,29,165,2,4,Platte County                 ,314,314,74102391,0,0,0,0,0,0,11,316,25700000,312,312,73668258,0,0,0,0,0,0,11,316,25700000
201912,29,185,2,4,St. Clair County              ,3,3,210000,0,0,0,0,0,0,0,0,0,3,3,210000,0,0,0,0,0,0,0,0,0
201912,29,189,2,4,St. Louis County              ,977,977,396080118,0,0,0,0,0,0,14,207,28887438,524,524,222327095,0,0,0,0,0,0,4,116,17742677
201912,29,219,2,4,Warren County                 ,295,295,68709551,0,0,0,21,83,10064484,13,78,9499022,295,295,68709551,0,0,0,21,83,10064484,13,78,9499022
201912,29,221,2,4,Washington County             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,29,510,2,4,St. Louis (Independent City)  ,115,115,22906489,0,0,0,3,9,1975000,8,257,20151575,61,61,12567603,0,0,0,2,6,1450000,4,80,9062200
201912,30,013,4,8,Cascade County                ,122,122,33687000,0,0,0,0,0,0,1,12,1002000,122,122,33687000,0,0,0,0,0,0,1,12,1002000
201912,30,033,4,8,Garfield County               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,30,063,4,8,Missoula County               ,421,421,93941978,11,22,1819743,7,26,903081,14,190,17366995,421,421,93941978,11,22,1819743,7,26,903081,14,190,17366995
201912,30,093,4,8,Silver Bow County             ,47,47,4925332,9,18,2220000,0,0,0,0,0,0,47,47,4925332,9,18,2220000,0,0,0,0,0,0
201912,31,001,2,4,Adams County                  ,57,57,15663343,15,30,5386614,0,0,0,3,84,10220675,50,50,13715843,15,30,5386614,0,0,0,3,84,10220675
201912,31,025,2,4,Cass County                   ,112,112,20069467,2,4,387277,0,0,0,0,0,0,31,31,6305174,1,2,169692,0,0,0,0,0,0
201912,31,033,2,4,Cheyenne County               ,5,5,1118664,0,0,0,0,0,0,0,0,0,5,5,1118664,0,0,0,0,0,0,0,0,0
201912,31,055,2,4,Douglas County                ,1248,1248,199476594,1,2,192848,1,4,389059,21,934,58846831,1137,1137,183085285,1,2,192848,0,0,0,17,819,52062051
201912,31,105,2,4,Kimball County                ,3,3,307600,0,0,0,0,0,0,0,0,0,3,3,307600,0,0,0,0,0,0,0,0,0
201912,31,153,2,4,Sarpy County                  ,927,927,244989030,0,0,0,0,0,0,10,446,32093465,874,874,230775896,0,0,0,0,0,0,10,446,32093465
201912,31,165,2,4,Sioux County                  ,2,2,249000,0,0,0,0,0,0,0,0,0,2,2,249000,0,0,0,0,0,0,0,0,0
201912,31,177,2,4,Washington County             ,54,54,15579761,0,0,0,0,0,0,0,0,0,54,54,15579761,0,0,0,0,0,0,0,0,0
201912,32,001,4,8,Churchill County              ,97,97,17917977,1,2,139828,0,0,0,0,0,0,97,97,17917977,1,2,139828,0,0,0,0,0,0
201912,32,003,4,8,Clark County                  ,9361,9361,2136732383,17,34,6345419,67,210,30191920,103,3109,312995158,9361,9361,2136732383,17,34,6345419,67,210,30191920,103,3109,312995158
201912,32,005,4,8,Douglas County                ,160,160,73384967,0,0,0,0,0,0,0,0,0,148,148,68402380,0,0,0,0,0,0,0,0,0
201912,32,007,4,8,Elko County                   ,141,141,22683532,3,6,537311,0,0,0,0,0,0,139,139,22550198,3,6,537311,0,0,0,0,0,0
201912,32,013,4,8,Humboldt County               ,13,13,2227939,0,0,0,1,4,168942,0,0,0,13,13,2227939,0,0,0,1,4,168942,0,0,0
201912,32,015,4,8,Lander County                 ,3,3,430682,0,0,0,0,0,0,0,0,0,3,3,430682,0,0,0,0,0,0,0,0,0
201912,32,017,4,8,Lincoln County                ,9,9,2518438,0,0,0,0,0,0,0,0,0,1,1,285178,0,0,0,0,0,0,0,0,0
201912,32,019,4,8,Lyon County                   ,313,313,85032341,0,0,0,0,0,0,0,0,0,213,213,59847371,0,0,0,0,0,0,0,0,0
201912,32,021,4,8,Mineral County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,32,027,4,8,Pershing County               ,2,2,131342,0,0,0,0,0,0,0,0,0,2,2,131342,0,0,0,0,0,0,0,0,0
201912,32,029,4,8,Storey County                 ,12,12,1794784,0,0,0,0,0,0,0,0,0,12,12,1794784,0,0,0,0,0,0,0,0,0
201912,32,031,4,8,Washoe County                 ,2071,2071,585545388,23,46,4600404,17,58,8293786,148,3002,375469187,1086,1086,311299377,17,34,3216120,15,50,7427376,93,1966,261126952
201912,32,033,4,8,White Pine County             ,3,3,845294,0,0,0,0,0,0,0,0,0,2,2,537072,0,0,0,0,0,0,0,0,0
201912,32,510,4,8,Carson City (Independent City),172,172,45786252,0,0,0,1,3,381851,6,73,7288654,59,59,15855784,0,0,0,0,0,0,0,0,0
201912,33,015,1,1,Rockingham County             ,653,653,191234466,35,70,11757361,0,0,0,18,521,66286473,561,561,166381292,28,56,9017671,0,0,0,8,458,60985211
201912,33,017,1,1,Strafford County              ,225,225,48308233,9,18,1726863,1,4,300000,14,333,75905994,195,195,44356870,9,18,1726863,1,4,300000,14,333,75905994
201912,34,001,1,2,Atlantic County               ,363,363,104237235,4,8,1088425,0,0,0,53,585,42296896,356,356,101782672,4,8,1088425,0,0,0,47,443,25242645
201912,34,003,1,2,Bergen County                 ,812,812,272517026,82,164,26989054,19,61,6656266,135,2899,362864518,596,596,204839211,75,150,24649221,19,61,6656266,71,2421,313893013
201912,34,005,1,2,Burlington County             ,590,590,101806585,1,2,12000,5,16,426952,128,2051,97830490,397,397,79700049,1,2,12000,3,10,19900,103,1913,83188287
201912,34,007,1,2,Camden County                 ,412,412,39278785,2,4,56732,11,38,29688619,84,769,32916050,380,380,35003916,2,4,56732,11,38,29688619,63,570,22768137
201912,34,009,1,2,Cape May County               ,550,550,232000203,90,180,28908383,13,42,3745167,19,98,2482820,542,542,226615471,90,180,28908383,13,42,3745167,19,98,2482820
201912,34,011,1,2,Cumberland County             ,136,136,11831813,0,0,0,0,0,0,0,0,0,121,121,10492471,0,0,0,0,0,0,0,0,0
201912,34,013,1,2,Essex County                  ,529,529,97998240,81,162,23023547,37,115,16737681,77,2435,303805079,374,374,84099084,77,154,22527797,31,97,9712242,40,1811,256459503
201912,34,015,1,2,Gloucester County             ,420,420,62547642,5,10,278855,1,3,128055,21,266,19099533,336,336,52718955,5,10,278855,1,3,128055,4,149,7698969
201912,34,017,1,2,Hudson County                 ,2463,2463,166336301,46,92,10760473,65,220,33273066,105,5440,457934281,2456,2456,164359387,35,70,7901579,61,208,31514877,87,5033,327734397
201912,34,019,1,2,Hunterdon County              ,177,177,36708517,3,6,699600,4,12,2005144,48,489,23498381,154,154,33413383,0,0,0,4,12,2005144,22,337,15543376
201912,34,021,1,2,Mercer County                 ,181,181,32190400,1,2,31800,15,53,4409167,29,302,16008592,175,175,30953006,1,2,31800,15,53,4409167,24,269,15956862
201912,34,023,1,2,Middlesex County              ,748,748,146856515,17,34,2842661,80,275,9908467,88,2055,190101913,677,677,134981493,11,22,1468261,80,275,9908467,66,1603,118930943
201912,34,025,1,2,Monmouth County               ,848,848,274228712,7,14,1229557,4,12,642680,59,692,58920002,743,743,236974279,5,10,1125557,4,12,642680,46,606,55199939
201912,34,027,1,2,Morris County                 ,792,792,156725743,4,8,535359,7,25,1905801,74,717,47821406,613,613,114405358,4,8,535359,4,13,1418500,54,581,37921630
201912,34,029,1,2,Ocean County                  ,1903,1903,437353782,56,112,5374397,5,16,1195990,22,227,15505091,1753,1753,418362200,53,106,4848976,1,3,675000,15,187,12222525
201912,34,031,1,2,Passaic County                ,106,106,15739449,17,34,1795540,7,22,762108,39,850,41438288,84,84,10873554,15,30,1627308,5,16,497650,23,720,33394701
201912,34,033,1,2,Salem County                  ,68,68,10274294,0,0,0,0,0,0,0,0,0,66,66,9936128,0,0,0,0,0,0,0,0,0
201912,34,035,1,2,Somerset County               ,336,336,65063749,0,0,0,9,32,6183027,48,1187,77837514,280,280,55126335,0,0,0,8,29,5883027,19,617,41087599
201912,34,037,1,2,Sussex County                 ,129,129,22058974,24,48,4582000,1,4,600000,0,0,0,116,116,19169946,24,48,4582000,1,4,600000,0,0,0
201912,34,039,1,2,Union County                  ,228,228,56282599,101,202,16049128,5,17,1583167,63,1995,102033919,159,159,44322256,92,184,14474156,5,17,1583167,26,1358,55863992
201912,34,041,1,2,Warren County                 ,96,96,14253059,3,6,1603200,0,0,0,12,87,13989627,75,75,10884486,3,6,1603200,0,0,0,8,61,13050800
201912,35,000,4,8,New Mexico Balance of State   ,365,365,98947184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,35,001,4,8,Bernalillo County             ,1120,1120,284445603,0,0,0,0,0,0,2,188,20078521,1037,1037,267871002,0,0,0,0,0,0,2,188,20078521
201912,35,005,4,8,Chaves County                 ,50,50,8921024,0,0,0,1,4,47000,0,0,0,44,44,7987370,0,0,0,1,4,47000,0,0,0
201912,35,009,4,8,Curry County                  ,54,54,13627245,0,0,0,0,0,0,9,46,4240629,0,0,0,0,0,0,0,0,0,0,0,0
201912,35,013,4,8,Dona Ana County               ,873,873,219995651,3,6,640340,0,0,0,4,96,9585000,859,859,216130995,3,6,640340,0,0,0,4,96,9585000
201912,35,015,4,8,Eddy County                   ,244,244,69704136,0,0,0,0,0,0,2,21,1584905,227,227,66386676,0,0,0,0,0,0,0,0,0
201912,35,017,4,8,Grant County                  ,10,10,1620805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,35,025,4,8,Lea County                    ,164,164,35938249,0,0,0,0,0,0,0,0,0,62,62,14383234,0,0,0,0,0,0,0,0,0
201912,35,027,4,8,Lincoln County                ,64,64,19100264,0,0,0,0,0,0,0,0,0,64,64,19100264,0,0,0,0,0,0,0,0,0
201912,35,028,4,8,Los Alamos County             ,40,40,9458028,0,0,0,0,0,0,0,0,0,40,40,9458028,0,0,0,0,0,0,0,0,0
201912,35,029,4,8,Luna County                   ,8,8,1642990,0,0,0,0,0,0,0,0,0,7,7,1459670,0,0,0,0,0,0,0,0,0
201912,35,031,4,8,McKinley County               ,2,2,375000,0,0,0,0,0,0,0,0,0,2,2,375000,0,0,0,0,0,0,0,0,0
201912,35,035,4,8,Otero County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,35,041,4,8,Roosevelt County              ,22,22,3362844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,35,043,4,8,Sandoval County               ,677,677,150277640,1,2,283271,4,12,1296286,12,74,3083330,0,0,0,0,0,0,0,0,0,0,0,0
201912,35,045,4,8,San Juan County               ,74,74,16927838,2,4,650880,1,3,179819,1,8,500000,71,71,16060998,2,4,650880,1,3,179819,1,8,500000
201912,35,047,4,8,San Miguel County             ,1,1,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,35,049,4,8,Santa Fe County               ,344,344,78684810,0,0,0,0,0,0,8,245,30036663,344,344,78684810,0,0,0,0,0,0,8,245,30036663
201912,35,051,4,8,Sierra County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,35,055,4,8,Taos County                   ,94,94,16017719,1,2,192400,0,0,0,0,0,0,90,90,15063164,1,2,192400,0,0,0,0,0,0
201912,35,061,4,8,Valencia County               ,75,75,12169664,0,0,0,0,0,0,0,0,0,75,75,12169664,0,0,0,0,0,0,0,0,0
201912,36,001,1,2,Albany County                 ,239,239,62405776,7,14,1891886,7,25,3453908,10,239,20913404,216,216,57147120,7,14,1891886,6,21,2853908,7,223,19040000
201912,36,005,1,2,Bronx County                  ,2,2,528429,19,38,5666081,15,45,5724948,91,5456,705828405,2,2,528429,19,38,5666081,15,45,5724948,91,5456,705828405
201912,36,029,1,2,Erie County                   ,758,758,237723225,3,6,1135031,9,34,6856424,71,737,114327699,699,699,226798487,3,6,1135031,9,34,6856424,56,475,55587834
201912,36,047,1,2,Kings County                  ,35,35,9245703,34,68,10167502,59,192,24819764,281,9401,1216661207,35,35,9245703,34,68,10167502,59,192,24819764,281,9401,1216661207
201912,36,051,1,2,Livingston County             ,55,55,12562818,0,0,0,0,0,0,5,32,2572000,46,46,10953068,0,0,0,0,0,0,0,0,0
201912,36,055,1,2,Monroe County                 ,646,646,156635083,6,12,1987900,12,43,4648500,49,711,94152276,568,568,144763675,6,12,1987900,9,34,3928500,44,686,92248912
201912,36,059,1,2,Nassau County                 ,726,726,282272759,16,32,7757520,0,0,0,25,779,139387610,657,657,247094031,16,32,7757520,0,0,0,21,756,133526792
201912,36,061,1,2,New York County               ,1,1,266020,1,2,296439,1,4,532192,60,5505,712252573,1,1,266020,1,2,296439,1,4,532192,60,5505,712252573
201912,36,063,1,2,Niagara County                ,182,182,50763629,2,4,915000,0,0,0,0,0,0,150,150,41989194,2,4,915000,0,0,0,0,0,0
201912,36,069,1,2,Ontario County                ,241,241,82580247,6,12,1313647,1,3,50000,0,0,0,224,224,79277403,6,12,1313647,1,3,50000,0,0,0
201912,36,073,1,2,Orleans County                ,19,19,4110465,0,0,0,0,0,0,1,40,7500000,18,18,3855465,0,0,0,0,0,0,1,40,7500000
201912,36,079,1,2,Putnam County                 ,36,36,14263050,0,0,0,0,0,0,4,80,8565870,36,36,14263050,0,0,0,0,0,0,4,80,8565870
201912,36,081,1,2,Queens County                 ,94,94,24796439,154,308,46052310,45,136,17727432,110,4599,595953060,94,94,24796439,154,308,46052310,45,136,17727432,110,4599,595953060
201912,36,083,1,2,Rensselaer County             ,102,102,25555732,4,8,1838000,4,16,1940000,6,57,5223077,62,62,14468390,2,4,738000,4,16,1940000,3,39,3000000
201912,36,085,1,2,Richmond County               ,200,200,52832074,185,370,55271437,6,19,2501691,1,72,9289101,200,200,52832074,185,370,55271437,6,19,2501691,1,72,9289101
201912,36,087,1,2,Rockland County               ,90,90,30594597,34,68,10141002,27,88,11631046,32,209,30589609,60,60,22021900,2,4,500657,2,8,1800000,3,21,2185229
201912,36,091,1,2,Saratoga County               ,675,675,202436929,8,16,3514000,2,8,1280000,30,315,30173730,564,564,167278044,8,16,3514000,2,8,1280000,17,214,24128921
201912,36,093,1,2,Schenectady County            ,78,78,14231473,0,0,0,0,0,0,7,104,10299999,71,71,12762848,0,0,0,0,0,0,7,104,10299999
201912,36,095,1,2,Schoharie County              ,28,28,5389000,0,0,0,0,0,0,0,0,0,15,15,2620040,0,0,0,0,0,0,0,0,0
201912,36,099,1,2,Seneca County                 ,48,48,6290758,0,0,0,0,0,0,0,0,0,48,48,6290758,0,0,0,0,0,0,0,0,0
201912,36,103,1,2,Suffolk County                ,676,676,531718597,2,4,519541,2,8,1279752,9,84,10591722,652,652,521254198,1,2,296439,2,8,1279752,8,67,8663371
201912,36,117,1,2,Wayne County                  ,78,78,15619654,6,12,1635900,2,6,325000,2,12,550000,70,70,14146359,6,12,1635900,2,6,325000,2,12,550000
201912,36,119,1,2,Westchester County            ,398,398,184743931,19,38,8585421,4,12,480000,32,1008,123997235,351,351,161030960,9,18,6086255,0,0,0,4,364,50873906
201912,37,007,3,5,Anson County                  ,47,47,7043655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,37,011,3,5,Avery County                  ,117,117,50288800,1,2,29000,3,12,1800000,0,0,0,117,117,50288800,1,2,29000,3,12,1800000,0,0,0
201912,37,015,3,5,Bertie County                 ,19,19,5341849,0,0,0,0,0,0,0,0,0,19,19,5341849,0,0,0,0,0,0,0,0,0
201912,37,025,3,5,Cabarrus County               ,1890,1890,315260503,4,8,503412,3,12,1512912,53,804,62641480,1890,1890,315260503,4,8,503412,3,12,1512912,53,804,62641480
201912,37,033,3,5,Caswell County                ,21,21,5353592,0,0,0,0,0,0,0,0,0,21,21,5353592,0,0,0,0,0,0,0,0,0
201912,37,037,3,5,Chatham County                ,554,554,179120562,0,0,0,0,0,0,17,348,48800000,544,544,178120088,0,0,0,0,0,0,17,348,48800000
201912,37,051,3,5,Cumberland County             ,672,672,119796480,4,8,1372816,0,0,0,11,282,18754050,672,672,119796480,4,8,1372816,0,0,0,11,282,18754050
201912,37,053,3,5,Currituck County              ,436,436,116800781,6,12,1152000,0,0,0,0,0,0,403,403,108645120,6,12,1152000,0,0,0,0,0,0
201912,37,059,3,5,Davie County                  ,158,158,35861827,0,0,0,0,0,0,3,78,3075904,120,120,27859196,0,0,0,0,0,0,0,0,0
201912,37,063,3,5,Durham County                 ,2061,2061,396701682,2,4,339794,7,28,6999699,37,1852,280595773,1563,1563,301331926,0,0,0,7,28,6999699,25,1495,251626665
201912,37,069,3,5,Franklin County               ,914,914,185043089,2,4,255000,0,0,0,0,0,0,914,914,185043089,2,4,255000,0,0,0,0,0,0
201912,37,071,3,5,Gaston County                 ,1293,1293,422919617,3,6,556351,5,17,2970799,4,80,13144590,1293,1293,422919617,3,6,556351,5,17,2970799,4,80,13144590
201912,37,077,3,5,Granville County              ,341,341,63534037,0,0,0,0,0,0,0,0,0,341,341,63534037,0,0,0,0,0,0,0,0,0
201912,37,081,3,5,Guilford County               ,1547,1547,373664573,0,0,0,0,0,0,20,409,47646823,1547,1547,373664573,0,0,0,0,0,0,20,409,47646823
201912,37,089,3,5,Henderson County              ,541,541,146052759,0,0,0,0,0,0,6,78,8536008,541,541,146052759,0,0,0,0,0,0,6,78,8536008
201912,37,093,3,5,Hoke County                   ,236,236,55952649,1,2,223682,0,0,0,0,0,0,236,236,55952649,1,2,223682,0,0,0,0,0,0
201912,37,097,3,5,Iredell County                ,1195,1195,313048711,0,0,0,0,0,0,1,68,6520037,1195,1195,313048711,0,0,0,0,0,0,1,68,6520037
201912,37,101,3,5,Johnston County               ,2622,2622,443295382,2,4,398000,1,4,500000,0,0,0,2570,2570,435823055,2,4,398000,1,4,500000,0,0,0
201912,37,119,3,5,Mecklenburg County            ,5433,5433,1287763321,13,26,3828326,15,53,6656448,150,6922,693800749,5433,5433,1287763321,13,26,3828326,15,53,6656448,150,6922,693800749
201912,37,133,3,5,Onslow County                 ,1303,1303,192287737,8,16,1956000,3,12,876000,0,0,0,1303,1303,192287737,8,16,1956000,3,12,876000,0,0,0
201912,37,135,3,5,Orange County                 ,493,493,142919736,1,2,150000,0,0,0,0,0,0,493,493,142919736,1,2,150000,0,0,0,0,0,0
201912,37,145,3,5,Person County                 ,112,112,25796214,0,0,0,0,0,0,0,0,0,112,112,25796214,0,0,0,0,0,0,0,0,0
201912,37,151,3,5,Randolph County               ,294,294,67372087,4,8,390000,0,0,0,0,0,0,290,290,66997156,3,6,305000,0,0,0,0,0,0
201912,37,157,3,5,Rockingham County             ,161,161,41451506,2,4,756700,0,0,0,0,0,0,161,161,41451506,2,4,756700,0,0,0,0,0,0
201912,37,179,3,5,Union County                  ,1617,1617,353270595,0,0,0,0,0,0,0,0,0,1617,1617,353270595,0,0,0,0,0,0,0,0,0
201912,37,181,3,5,Vance County                  ,42,42,7759538,0,0,0,0,0,0,0,0,0,42,42,7759538,0,0,0,0,0,0,0,0,0
201912,37,183,3,5,Wake County                   ,8151,8151,1860422441,8,16,2891113,7,25,4790549,77,3232,379889749,8151,8151,1860422441,8,16,2891113,7,25,4790549,77,3232,379889749
201912,37,195,3,5,Wilson County                 ,177,177,27938426,2,4,170000,0,0,0,0,0,0,177,177,27938426,2,4,170000,0,0,0,0,0,0
201912,39,007,2,3,Ashtabula County              ,122,122,20687997,5,10,685000,2,6,260000,0,0,0,122,122,20687997,5,10,685000,2,6,260000,0,0,0
201912,39,015,2,3,Brown County                  ,102,102,27113707,0,0,0,0,0,0,0,0,0,102,102,27113707,0,0,0,0,0,0,0,0,0
201912,39,017,2,3,Butler County                 ,772,772,163951195,6,12,1457000,0,0,0,0,0,0,651,651,140475820,6,12,1457000,0,0,0,0,0,0
201912,39,025,2,3,Clermont County               ,513,513,121011717,0,0,0,5,18,1773220,13,103,6376860,513,513,121011717,0,0,0,5,18,1773220,13,103,6376860
201912,39,041,2,3,Delaware County               ,1386,1386,384536650,11,22,3772000,7,28,4612000,39,491,42732290,1229,1229,354027438,11,22,3772000,7,28,4612000,34,438,36227720
201912,39,049,2,3,Franklin County               ,1374,1374,449323946,10,20,3060354,26,102,11812466,117,3401,316876622,1363,1363,446716677,10,20,3060354,26,102,11812466,115,3391,316046957
201912,39,055,2,3,Geauga County                 ,155,155,59596104,0,0,0,0,0,0,0,0,0,155,155,59596104,0,0,0,0,0,0,0,0,0
201912,39,085,2,3,Lake County                   ,431,431,97439995,0,0,0,0,0,0,0,0,0,431,431,97439995,0,0,0,0,0,0,0,0,0
201912,39,089,2,3,Licking County                ,257,257,78446980,1,2,278179,1,3,443862,0,0,0,254,254,77670868,1,2,278179,0,0,0,0,0,0
201912,39,093,2,3,Lorain County                 ,979,979,234496104,9,18,2324609,15,60,5727500,12,95,10332950,716,716,186740730,4,8,1168509,15,60,5727500,12,95,10332950
201912,39,097,2,3,Madison County                ,135,135,37389464,0,0,0,0,0,0,0,0,0,114,114,30607361,0,0,0,0,0,0,0,0,0
201912,39,103,2,3,Medina County                 ,464,464,145314213,5,10,1076996,10,34,5097397,0,0,0,464,464,145314213,5,10,1076996,10,34,5097397,0,0,0
201912,39,117,2,3,Morrow County                 ,85,85,20446273,0,0,0,0,0,0,0,0,0,81,81,19483497,0,0,0,0,0,0,0,0,0
201912,39,159,2,3,Union County                  ,408,408,133512050,6,12,1504000,0,0,0,7,150,7600000,408,408,133512050,6,12,1504000,0,0,0,7,150,7600000
201912,39,165,2,3,Warren County                 ,1163,1163,303874213,3,6,1007505,6,24,6209707,8,187,24728832,1151,1151,300253865,3,6,1007505,6,24,6209707,8,187,24728832
201912,40,001,3,7,Adair County                  ,1,1,155676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,40,017,3,7,Canadian County               ,428,428,93449413,35,70,7570790,3,11,1404000,0,0,0,422,422,92032117,35,70,7570790,3,11,1404000,0,0,0
201912,40,021,3,7,Cherokee County               ,67,67,8792962,5,10,650000,0,0,0,6,30,1464288,0,0,0,0,0,0,0,0,0,0,0,0
201912,40,027,3,7,Cleveland County              ,668,668,160804494,12,24,4690444,6,23,2417750,6,265,36100000,636,636,151904138,11,22,4300000,6,23,2417750,6,265,36100000
201912,40,029,3,7,Coal County                   ,20,20,1040000,0,0,0,0,0,0,0,0,0,20,20,1040000,0,0,0,0,0,0,0,0,0
201912,40,037,3,7,Creek County                  ,79,79,16566215,0,0,0,0,0,0,7,96,7384615,24,24,4143314,0,0,0,0,0,0,0,0,0
201912,40,051,3,7,Grady County                  ,38,38,10003178,1,2,90000,0,0,0,0,0,0,38,38,10003178,1,2,90000,0,0,0,0,0,0
201912,40,055,3,7,Greer County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,40,081,3,7,Lincoln County                ,8,8,1168771,0,0,0,0,0,0,0,0,0,8,8,1168771,0,0,0,0,0,0,0,0,0
201912,40,083,3,7,Logan County                  ,14,14,2627000,0,0,0,0,0,0,0,0,0,14,14,2627000,0,0,0,0,0,0,0,0,0
201912,40,087,3,7,McClain County                ,546,546,88137872,2,4,447365,0,0,0,0,0,0,517,517,82664073,2,4,447365,0,0,0,0,0,0
201912,40,109,3,7,Oklahoma County               ,4193,4193,995125132,117,234,23099880,0,0,0,0,0,0,3965,3965,947895086,112,224,22146240,0,0,0,0,0,0
201912,40,111,3,7,Okmulgee County               ,9,9,1192000,0,0,0,0,0,0,0,0,0,9,9,1192000,0,0,0,0,0,0,0,0,0
201912,40,113,3,7,Osage County                  ,133,133,30423872,1,2,180000,0,0,0,1,8,500000,133,133,30423872,1,2,180000,0,0,0,1,8,500000
201912,40,117,3,7,Pawnee County                 ,1,1,200000,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
201912,40,131,3,7,Rogers County                 ,594,594,106293748,10,20,1583934,0,0,0,6,136,9599000,592,592,106013248,10,20,1583934,0,0,0,6,136,9599000
201912,40,143,3,7,Tulsa County                  ,2055,2055,491082223,6,12,992648,4,16,1520000,12,639,98723099,2055,2055,491082223,6,12,992648,4,16,1520000,12,639,98723099
201912,40,145,3,7,Wagoner County                ,500,500,93967584,0,0,0,0,0,0,0,0,0,500,500,93967584,0,0,0,0,0,0,0,0,0
201912,41,000,4,9,Oregon Balance of State       ,255,255,30004007,0,0,0,0,0,0,0,0,0,158,158,18916825,0,0,0,0,0,0,0,0,0
201912,41,005,4,9,Clackamas County              ,1377,1377,427050871,3,6,1600850,9,33,5176321,16,372,44893331,1354,1354,418618183,3,6,1600850,9,33,5176321,15,359,43002910
201912,41,017,4,9,Deschutes County              ,1488,1488,387043810,37,74,10432093,2,8,862031,24,458,52080210,1488,1488,387043810,37,74,10432093,2,8,862031,24,458,52080210
201912,41,019,4,9,Douglas County                ,268,268,72915443,1,2,238795,0,0,0,0,0,0,268,268,72915443,1,2,238795,0,0,0,0,0,0
201912,41,025,4,9,Harney County                 ,4,4,1429958,0,0,0,0,0,0,0,0,0,4,4,1429958,0,0,0,0,0,0,0,0,0
201912,41,035,4,9,Klamath County                ,137,137,35520139,0,0,0,0,0,0,0,0,0,137,137,35520139,0,0,0,0,0,0,0,0,0
201912,41,051,4,9,Multnomah County              ,933,933,247396493,96,192,37000673,14,50,9001325,132,4923,628895390,933,933,247396493,96,192,37000673,14,50,9001325,132,4923,628895390
201912,41,065,4,9,Wasco County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201912,41,067,4,9,Washington County             ,1917,1917,557930213,6,12,2728617,3,9,717637,32,1450,190734681,1917,1917,557930213,6,12,2728617,3,9,717637,32,1450,190734681
201912,41,071,4,9,Yamhill County                ,400,400,110983522,6,12,1608158,4,14,1369811,12,139,14479697,381,381,106543389,6,12,1608158,4,14,1369811,12,139,14479697
201912,42,001,1,2,Adams County                  ,220,220,67924630,0,0,0,0,0,0,0,0,0,205,205,64856610,0,0,0,0,0,0,0,0,0
201912,42,017,1,2,Bucks County                  ,692,692,176947251,0,0,0,3,11,1791664,5,25,2063500,464,464,122376219,0,0,0,3,11,1791664,5,25,2063500
201912,42,029,1,2,Chester County                ,1157,1157,259120648,15,30,6098113,5,20,3582528,18,555,59844687,1031,1031,228097871,15,30,6098113,5,20,3582528,18,555,59844687
201912,42,037,1,2,Columbia County               ,68,68,17115161,8,16,2250000,0,0,0,1,9,1186039,53,53,13462567,8,16,2250000,0,0,0,0,0,0
201912,42,041,1,2,Cumberland County             ,703,703,145899112,6,12,1547432,12,43,7761846,40,503,62458570,663,663,139677951,6,12,1547432,12,43,7761846,40,503,62458570
